Sim	Year	Month	QM	ontNTS	erieOut	ontNBS	stlouisontOut	iceInd	tidalInd	foreInd	desprairiesOut	stfrancoisOut	stmauriceOut	richelieuOut	longsaultR	saundershwR	ptclaireR	ogdensburgR	cardinalR	iroquoishwR	iroquoistwR	morrisburgR	saunderstwR	cornwallR	summerstownR	jetty1R	varennesR	sorelR	stpierreR	threeriversR	batiscanR	flowRegime	forNTS	alexbayLevel	brockvilleLevel	ogdensburgLevel	cardinalLevel	iroquoishwLevel	iroquoistwLevel	morrisburgLevel	saunderstwLevel	cornwallLevel	summerstownLevel	longsaultLevel	saundershwLevel	ptclaireLevel	jetty1Level	varennesLevel	sorelLevel	lacstpierreLevel	troisrivieresLevel	batiscanLevel	ontLevelBOQ	ontLevelMOQ	ontLevelEOQ	ontFlow	maskinongeLevel	stlambertLevel	lerybeauharnoisLevel	rfFlow	stlouisFlow	freshetIndicator	kingstonLevel	ontLevel	upstreamCoastal	downstreamCoastal	ontarioCoastal	alexbayCoastal	cardinalCoastal	lerybeauharnoisCoastal	ptclaireCoastal	maskinongeCoastal	lacstpierreCoastal	sorelCoastal	troisrivieresCoastal	totalCommercialNavigation	ontarioCommercialNavigation	seawayCommercialNavigation	montrealCommercialNavigation	totalEnergyValue	opgMosesSaundersEnergyValue	nypaMosesSaundersEnergyValue	opgNiagaraEnergyValue	nypaNiagaraEnergyValue	peakingMosesSaundersValue	mmArea	mmLowSupply	muskratProbLodgeViability	Location	totalRecBoating	ontarioRecBoating	alexbayRecBoating	ogdensburgRecBoating	brockvilleRecBoating	longsaultRecBoating	ptclaireRecBoating	varennesRecBoating	sorelRecBoating
3373	1970	4	13	9130	6200.0	2930	1440.0	0.0	-0.0286	1.0	1153.0	217.0	644.0	558.0	0.954	0.939	1.003	0.934	0.939	0.94	0.929	0.938	1.052	1.231	1.6	1.007	1.015	1.031	1.018	1.074	1.055	RC	7156.0	74.48	74.38	74.33	73.88	73.73	73.7	73.5	48.19	47.04	46.83	73.3	73.27	21.17	6.23	5.49	4.69	4.26	4.09	3.27	74.57	74.61	74.64	693.0	4.26	5.09	21.17	693.0	837.0	0.0	74.58	74.61	587.195	46	585.195	0	2	3	8	3	5	27	0	3698536.0	548888.0	1789177.0	1360471.0	43570687.92114769	6964423.338566936	7424147.922841746	13748493.1077721	15053173.551966906	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3374	1970	4	14	7980	5990.0	1990	2260.0	0.0	0.0311	1.0	1813.0	471.0	629.0	710.0	0.934	0.912	0.996	0.946	0.94	0.929	0.918	0.921	1.009	0.946	0.904	1.0	1.006	1.009	0.999	1.028	1.024	RC	7160.0	74.52	74.41	74.36	73.9	73.75	73.73	73.53	48.15	46.87	46.67	73.32	73.3	21.46	6.88	6.16	5.27	4.9	4.64	3.79	74.64	74.66	74.67	711.0	4.9	5.53	21.46	711.0	937.0	0.0	74.63	74.66	670.733	46	668.733	0	2	3	8	3	5	27	0	3212419.0	484642.0	1590896.0	1136881.0	40398783.96432246	6841519.931226945	7245896.655165337	12388757.795849338	13555587.229139665	367022.35294117645					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3375	1970	4	15	8780	6060.0	2720	2740.0	0.0	-0.0254	1.0	2509.0	1172.0	720.0	850.0	0.97	0.962	1.0	1.03	0.979	0.979	0.964	0.971	0.998	0.868	0.714	0.971	0.954	0.935	1.021	0.95	1.022	RC	7142.0	74.56	74.43	74.38	73.93	73.77	73.74	73.53	48.11	46.81	46.61	73.34	73.3	21.62	7.2	6.48	5.56	5.63	4.93	4.25	74.67	74.7	74.73	710.0	5.63	5.78	21.62	710.0	984.0	0.0	74.67	74.7	733.915	91	731.915	0	2	3	8	16	27	37	0	6862547.0	1036550.0	3865063.0	1960934.0	39579224.25226797	6595561.777974772	7040822.300831315	12172535.867589638	13398806.070578132	371498.23529411765					158647.08	116671.49	41618.98	0.0	0.0	0.0	0.0	0.0	356.61
3376	1970	4	16	8240	6160.0	2080	2550.0	0.0	0.0272	1.0	2341.0	1190.0	1380.0	989.0	0.958	0.951	0.994	0.984	0.963	0.952	0.95	0.959	1.004	0.898	0.77	0.965	0.945	0.93	1.016	0.944	1.019	RC	7114.0	74.61	74.49	74.44	73.98	73.83	73.79	73.58	48.17	46.85	46.63	73.38	73.34	21.58	7.24	6.53	5.68	5.8	5.17	4.51	74.73	74.75	74.76	722.0	5.8	5.72	21.58	722.0	977.0	0.0	74.72	74.75	814.282	142	812.282	0	2	3	8	25	46	60	0	4098549.0	647654.0	2182675.0	1268220.0	39459493.93772964	6470480.679635893	7057973.195207755	12072364.334322259	13540888.081504911	317787.64705882355					125308.86	86421.57	38530.68	0.0	0.0	0.0	0.0	0.0	356.61
3377	1970	5	17	7640	6370.0	1270	2660.0	0.0	-0.0219	1.0	2643.0	744.0	2954.0	1030.0	0.917	0.902	0.995	0.871	0.934	0.922	0.897	0.918	0.988	0.824	0.658	0.982	0.971	0.964	0.954	1.001	1.005	RC	7096.0	74.64	74.54	74.49	74.01	73.87	73.85	73.64	48.15	46.79	46.6	73.45	73.42	21.63	7.45	6.82	5.98	5.78	5.66	4.7	74.76	74.77	74.78	727.0	5.78	5.8	21.63	727.0	993.0	0.0	74.74	74.77	830.805	232	826.805	0	4	3	8	25	46	148	2	4982128.0	797231.0	2939923.0	1244974.0	40782616.81166841	6366340.597704748	7029405.536856334	12746767.639792655	14344694.802020557	295408.23529411765					210426.96000000002	91470.52	105930.21	0.0	0.0	0.0	0.0	0.0	13026.23
3378	1970	5	18	8090	6240.0	1850	2320.0	0.0	0.0231	1.0	2309.0	451.0	1739.0	928.0	0.999	0.988	0.996	1.101	1.029	1.011	0.982	0.995	0.994	0.886	0.748	0.98	0.977	0.969	0.963	1.002	0.974	RC	7084.0	74.64	74.51	74.45	73.97	73.82	73.81	73.59	48.15	46.84	46.63	73.38	73.34	21.52	7.06	6.41	5.53	5.26	5.09	4.13	74.78	74.79	74.8	724.0	5.26	5.63	21.52	724.0	956.0	0.0	74.76	74.79	859.631	57	857.631	0	2	3	8	3	6	37	0	3261379.0	547882.0	1829872.0	883625.0	39180090.99512017	6261679.597961216	6802871.847237632	12222943.943261249	13583759.724307125	308835.88235294115					189068.40000000002	70111.96	105930.21	0.0	0.0	0.0	0.0	0.0	13026.23
3379	1970	5	19	7890	6420.0	1470	2270.0	0.0	-0.0182	1.0	2327.0	283.0	1358.0	856.0	0.978	0.955	1.002	0.992	0.978	0.976	0.962	0.97	0.99	0.867	0.691	0.982	0.982	0.979	0.975	1.019	1.01	RC	7067.0	74.67	74.55	74.5	74.03	73.87	73.84	73.63	48.16	46.83	46.61	73.42	73.4	21.54	6.94	6.29	5.37	5.06	4.89	3.97	74.8	74.81	74.82	729.0	5.06	5.66	21.54	729.0	956.0	0.0	74.78	74.81	898.43	46	888.43	0	10	3	8	3	5	27	0	6321334.0	1026476.0	3686806.0	1608052.0	39786587.28633451	6446367.016371583	6541870.826367844	13041727.362692235	13470165.610314606	286456.47058823524					166310.65000000002	66876.88	88854.16	0.0	0.0	0.0	0.0	267.75	10311.86
3380	1970	5	20	7500	6400.0	1100	1640.0	0.0	0.0077	1.0	1755.0	178.0	824.0	755.0	0.98	0.963	1.002	1.033	0.986	0.988	0.972	0.98	0.983	0.835	0.647	0.99	0.996	0.983	0.978	1.018	0.988	RC	7022.0	74.69	74.56	74.51	74.05	73.88	73.86	73.64	48.15	46.8	46.59	73.44	73.41	21.35	6.56	5.87	4.94	4.58	4.4	3.52	74.82	74.83	74.83	730.0	4.58	5.37	21.35	730.0	894.0	0.0	74.8	74.83	937.3	46	921.3	0	16	3	8	3	5	27	0	4773022.0	788350.0	2755975.0	1228697.0	40318176.52649411	6815164.967043198	6413618.311862793	13688795.878663825	13118616.780688995	281980.58823529416					158337.14	66876.88	88854.16	0.0	0.0	0.0	0.0	2606.1	0.0
3381	1970	6	21	6680	6350.0	330	1720.0	0.0	0.0034	1.0	1915.0	147.0	1388.0	614.0	0.984	0.975	0.994	1.077	1.02	0.993	0.976	0.994	0.979	0.81	0.59	0.981	0.991	0.993	0.997	1.049	1.067	RC	6999.0	74.67	74.55	74.49	74.01	73.87	73.85	73.62	48.13	46.78	46.57	73.43	73.39	21.34	6.62	6.0	5.13	4.84	4.65	3.84	74.83	74.82	74.81	728.0	4.84	5.35	21.34	728.0	900.0	0.0	74.78999999999999	74.82	888.392	46	884.392	0	4	3	8	3	5	27	0	4742804.0	785376.0	2754633.0	1202795.0	41292545.85464286	7254076.073625777	6352668.514458004	14473379.83211721	12921489.08150069	290932.35294117645					305428.86	99626.12	199844.37	0.0	0.0	0.0	0.0	5958.37	0.0
3382	1970	6	22	6590	6250.0	340	2010.0	0.0	-0.0063	1.0	2091.0	92.0	1033.0	490.0	1.006	0.997	0.991	1.132	1.048	1.03	1.012	1.017	0.991	0.856	0.713	0.975	0.98	0.961	0.953	0.979	0.948	RC	6956.0	74.65	74.52	74.46	73.99	73.84	73.82	73.61	48.12	46.81	46.61	73.43	73.39	21.39	6.63	5.98	5.01	4.65	4.32	3.43	74.81	74.8	74.79	716.0	4.65	5.43	21.39	716.0	917.0	0.0	74.77	74.8	855.091	46	853.091	0	2	3	8	3	5	27	0	3187089.0	503455.0	1769592.0	914042.0	41723109.99471192	7555948.910703185	6246047.357766135	14945873.247984055	12630597.53708207	344642.9411764706					355344.78	104950.52	244026.98	0.0	0.0	0.0	0.0	6367.28	0.0
3383	1970	6	23	7110	6340.0	770	1250.0	0.0	0.0075	1.0	1487.0	60.0	630.0	400.0	0.977	0.962	0.991	0.997	1.001	0.983	0.981	0.987	0.989	0.837	0.658	0.965	0.97	0.956	0.953	0.982	0.981	RC	6925.0	74.65	74.54	74.49	74.03	73.89	73.86	73.65	48.09	46.79	46.59	73.48	73.45	21.13	6.08	5.42	4.52	4.15	3.84	3.11	74.79	74.79	74.79	709.0	4.15	5.03	21.13	709.0	834.0	0.0	74.76	74.79	847.952	46	837.952	0	10	3	8	3	5	27	0	6726334.0	1122383.0	3929026.0	1674925.0	43897893.33687281	7776448.2022482045	6473500.651318257	15832189.43961943	13439780.926039858	375974.11764705885					404392.33	104950.52	244026.98	0.0	0.0	0.0	8682.51	46732.32	0.0
3384	1970	6	24	8040	6250.0	1790	1160.0	0.0	-0.011	1.0	1373.0	66.0	604.0	317.0	1.021	1.014	0.995	1.107	1.058	1.034	1.018	1.023	0.999	0.882	0.724	1.006	1.022	1.016	1.017	1.045	1.062	RC	6903.0	74.67	74.54	74.49	74.02	73.87	73.85	73.64	48.12	46.82	46.61	73.45	73.41	21.12	6.18	5.51	4.62	4.24	3.89	3.17	74.79	74.81	74.82	710.0	4.24	5.01	21.12	710.0	826.0	0.0	74.78	74.81	875.238	46	868.238	0	7	3	8	3	5	27	0	4697729.0	791882.0	2748765.0	1157082.0	44817425.93707239	7942606.293745737	6806275.148663023	15829475.484029733	13867570.77533978	371498.23529411765					339113.16	99626.12	199844.37	0.0	0.0	0.0	8682.51	30960.16	0.0
3385	1970	7	25	6920	6330.0	590	1100.0	0.0	0.0116	1.0	1291.0	86.0	601.0	285.0	0.991	0.976	0.995	1.035	1.015	0.994	0.978	0.994	0.993	0.856	0.713	0.989	1.001	0.996	0.994	1.034	1.007	RC	6898.0	74.68	74.56	74.51	74.03	73.89	73.87	73.64	48.14	46.81	46.61	73.46	73.43	21.13	6.14	5.46	4.59	4.2	3.88	3.08	74.82	74.82	74.81	721.0	4.2	5.03	21.13	721.0	831.0	0.0	74.78999999999999	74.82	872.65	46	862.65	0	10	3	8	3	5	27	0	4893460.0	816776.0	2786017.0	1290667.0	46748380.61678431	8191777.307756886	7183150.572123255	16390094.29577332	14661094.911719088	322263.5294117647					518082.47	137238.68	306639.16	0.0	0.0	0.0	13644.65	60559.98	0.0
3386	1970	7	26	7680	6240.0	1440	1220.0	0.0	-0.0157	1.0	1380.0	74.0	594.0	248.0	1.032	1.014	0.992	1.074	1.05	1.028	1.01	1.031	0.995	0.918	0.794	0.997	0.983	0.968	0.945	0.953	1.014	RC	6892.0	74.68	74.55	74.5	74.02	73.88	73.85	73.63	48.12	46.85	46.64	73.43	73.4	21.14	6.19	5.41	4.51	4.06	3.64	3.06	74.81	74.82	74.83	715.0	4.06	5.04	21.14	715.0	837.0	0.0	74.78999999999999	74.82	869.65	46	862.65	0	7	3	8	3	5	27	0	3226583.0	555197.0	1800422.0	870964.0	47049823.79925247	8216622.141602068	7379285.957161119	16213339.981613398	14891456.895346478	349118.82352941175					534469.29	137238.68	306639.16	0.0	0.0	0.0	13644.65	76946.8	0.0
3387	1970	7	27	7370	6420.0	950	1300.0	0.0	0.0156	1.0	1482.0	57.0	1076.0	210.0	0.985	0.967	0.987	0.987	1.0	0.986	0.958	0.977	0.993	0.887	0.727	0.988	0.984	0.972	0.957	0.979	0.997	RC	6892.0	74.7	74.59	74.54	74.08	73.93	73.92	73.7	48.13	46.83	46.62	73.51	73.48	21.17	6.31	5.6	4.72	4.33	3.94	3.24	74.83	74.84	74.84	719.0	4.33	5.09	21.17	719.0	849.0	0.0	74.81	74.84	919.839	46	894.839	0	25	3	8	3	5	27	0	6569793.0	1039373.0	3938051.0	1592369.0	50457124.47899634	8380007.690311847	7982556.737224308	17145049.71864403	16618295.038698507	331215.29411764705					399552.13	80745.87	276662.8	0.0	0.0	0.0	13644.65	28498.81	0.0
3388	1970	7	28	7070	6320.0	750	1810.0	0.0	-0.0253	1.0	2007.0	41.0	1711.0	170.0	1.019	0.997	0.995	1.024	1.035	1.013	0.993	1.007	0.995	0.926	0.831	0.988	0.985	0.967	0.937	0.969	0.901	RC	6908.0	74.7	74.58	74.53	74.05	73.9	73.88	73.66	48.14	46.86	46.65	73.46	73.43	21.35	6.65	5.99	5.06	4.66	4.27	3.28	74.84	74.84	74.83	720.0	4.66	5.37	21.35	720.0	901.0	0.0	74.81	74.84	910.839	46	894.839	0	16	3	8	3	5	27	0	5064277.0	814911.0	2947852.0	1301514.0	51724731.42298653	8480069.845766298	8546209.719399646	16945578.96988879	17426133.476167094	326739.4117647059					366804.37	80745.87	276662.8	0.0	0.0	0.0	0.0	9395.7	0.0
3389	1970	8	29	6260	6210.0	50	1480.0	0.0	0.0332	1.0	1609.0	46.0	704.0	140.0	1.024	0.993	1.007	0.971	1.031	1.008	0.998	1.007	1.003	0.964	0.965	0.994	0.993	0.975	0.958	0.982	0.938	RC	6885.0	74.69	74.58	74.53	74.04	73.89	73.87	73.65	48.15	46.89	46.69	73.44	73.43	21.27	6.38	5.67	4.74	4.33	3.9	3.06	74.83	74.82	74.8	715.0	4.33	5.24	21.27	715.0	863.0	0.0	74.78999999999999	74.82	868.143	46	855.143	0	13	3	8	3	5	27	0	4838058.0	800767.0	2790715.0	1246576.0	50897650.158653006	8489647.361417456	8458464.258128695	16636279.928935505	16964139.786641933	349118.82352941175					471619.82999999996	138728.23	302752.24	0.0	0.0	0.0	4185.62	25953.74	0.0
3390	1970	8	30	5900	6060.0	-160	1080.0	0.0	-0.0396	1.0	1302.0	41.0	597.0	115.0	1.036	1.017	1.005	1.031	1.059	1.034	1.022	1.033	1.004	0.98	1.026	1.016	1.022	1.014	0.993	0.995	0.938	RC	6867.0	74.64	74.53	74.48	73.99	73.84	73.82	73.6	48.11	46.89	46.7	73.41	73.38	21.1	6.11	5.4	4.5	4.05	3.57	2.73	74.8	74.78	74.77	705.0	4.05	4.98	21.1	705.0	813.0	0.0	74.75	74.78	795.705	46	793.705	0	2	3	8	3	5	27	0	3101900.0	502701.0	1729417.0	869782.0	49514974.87680441	8356217.169350925	8362903.134914159	15979398.362453075	16436006.210086253	380450.0					605104.7	146040.85	371241.15	0.0	0.0	0.0	12556.86	75265.84	0.0
3391	1970	8	31	6010	6140.0	-130	880.0	0.0	0.0356	1.0	1100.0	36.0	612.0	98.0	1.025	1.006	1.007	1.041	1.042	1.022	1.01	1.018	1.0	0.951	0.93	1.004	1.011	1.005	1.0	1.016	1.015	RC	6858.0	74.61	74.5	74.45	73.99	73.85	73.82	73.62	48.06	46.86	46.67	73.43	73.41	21.0	5.96	5.26	4.42	4.03	3.6	2.91	74.77	74.75	74.73	694.0	4.03	4.83	21.0	694.0	782.0	0.0	74.72	74.75	750.434	46	748.434	0	2	3	8	3	5	27	0	6729869.0	1093476.0	3996255.0	1640138.0	48831111.528830014	8098421.348091269	8034150.283229198	16020270.905148871	16297818.992360672	380450.0					758617.3099999999	195509.91	399576.43	0.0	0.0	0.0	16027.22	147503.75	0.0
3392	1970	8	32	5960	6250.0	-290	820.0	0.0	-0.0403	1.0	1063.0	51.0	551.0	94.0	1.012	0.993	1.01	1.002	1.034	1.016	0.974	1.012	1.002	0.957	0.972	1.029	1.04	1.035	1.027	1.039	1.028	RC	6848.0	74.59	74.48	74.43	73.97	73.83	73.83	73.6	48.04	46.86	46.68	73.42	73.4	20.97	5.92	5.21	4.35	3.94	3.48	2.75	74.73	74.72	74.7	688.0	3.94	4.78	20.97	688.0	770.0	0.0	74.69	74.72	705.217	46	703.217	0	2	3	8	3	5	27	0	5475905.0	899393.0	3197426.0	1379086.0	47232952.09004564	7707025.998103025	7529313.454604834	15818014.101692395	15798148.53564538	380450.0					839090.1400000001	210099.72	431257.44	0.0	0.0	0.0	26438.3	171294.68	0.0
3393	1970	9	33	6080	6250.0	-170	800.0	0.0	0.0421	1.0	953.0	93.0	624.0	91.0	1.016	0.998	1.006	0.992	1.018	1.007	0.987	1.011	1.007	0.959	0.988	1.008	1.011	1.003	0.991	1.009	0.975	RC	6844.0	74.56	74.46	74.41	73.95	73.81	73.8	73.58	48.03	46.85	46.68	73.4	73.38	20.94	5.88	5.17	4.35	3.95	3.54	2.8	74.7	74.69	74.68	682.0	3.95	4.73	20.94	682.0	762.0	0.0	74.66	74.69	668.228	46	666.228	0	2	3	8	3	5	27	0	5630332.0	950525.0	3296078.0	1383729.0	44802013.46135816	7245022.280138208	7128772.220806506	14977839.59925252	15069929.36116093	380450.0					586565.77	182218.06	275228.8	0.0	0.0	0.0	22806.0	106312.91	0.0
3394	1970	9	34	5910	6090.0	-180	700.0	0.0	-0.0485	1.0	948.0	54.0	668.0	97.0	1.022	1.003	0.997	1.015	1.041	1.024	0.993	1.014	1.001	0.934	0.884	1.01	1.012	0.998	0.98	0.994	0.955	RC	6840.0	74.53	74.42	74.37	73.91	73.77	73.76	73.55	48.0	46.83	46.65	73.36	73.34	20.87	5.73	5.02	4.17	3.74	3.32	2.57	74.68	74.66	74.65	678.0	3.74	4.63	20.87	678.0	748.0	0.0	74.63	74.66	621.543	46	619.543	0	2	3	8	3	5	27	0	3395165.0	531031.0	1911817.0	952317.0	42217876.29157057	6855439.780664901	6982108.989496614	13684563.2148803	14315314.306528753	380450.0					1068803.74	192147.62	299883.4	16.8	0.0	0.0	153742.22	277468.97	145544.73
3395	1970	9	35	6580	6140.0	440	850.0	0.0	0.0421	1.0	1039.0	100.0	594.0	96.0	1.008	0.988	0.996	0.962	1.019	1.004	0.983	1.001	1.004	0.938	0.888	0.994	1.0	0.995	0.987	1.01	0.977	RC	6841.0	74.53	74.42	74.38	73.93	73.79	73.77	73.57	47.99	46.83	46.65	73.39	73.38	20.89	5.81	5.14	4.34	3.96	3.55	2.81	74.65	74.65	74.64	672.0	3.96	4.66	20.89	672.0	757.0	0.0	74.62	74.65	606.091	46	604.091	0	2	3	8	3	5	27	0	6807465.0	1110711.0	4106582.0	1590172.0	42751615.80425457	6604897.803893798	6953579.540634617	13875964.533648623	14936723.926077528	380450.0					709752.62	223402.85	299883.4	0.0	0.0	0.0	72179.99	114286.38	0.0
3396	1970	9	36	6860	6220.0	640	830.0	0.0	-0.0482	1.0	955.0	316.0	651.0	105.0	1.005	0.985	0.998	0.981	1.004	0.999	0.978	1.001	1.005	0.959	0.916	1.009	1.015	1.019	1.009	1.039	1.047	RC	6854.0	74.52	74.42	74.37	73.93	73.79	73.77	73.56	48.0	46.84	46.66	73.38	73.36	20.9	5.85	5.16	4.39	4.0	3.58	2.88	74.64	74.65	74.65	675.0	4.0	4.67	20.9	675.0	758.0	0.0	74.62	74.65	606.091	46	604.091	0	2	3	8	3	5	27	0	5069385.0	850704.0	3001715.0	1216966.0	43396915.05953829	6494419.777301733	7122475.469117828	13875359.484433943	15524210.328684784	380450.0					670708.88	223402.85	306919.62	16.8	0.0	0.0	31398.88	108970.73	0.0
3397	1970	10	37	6160	6220.0	-60	850.0	0.0	0.0417	1.0	1032.0	150.0	677.0	134.0	0.976	0.961	1.002	0.948	0.982	0.975	0.964	0.974	1.004	0.947	0.905	0.996	0.984	0.97	0.943	0.97	0.914	RC	6882.0	74.52	74.41	74.37	73.92	73.78	73.76	73.56	48.02	46.84	46.66	73.39	73.36	20.93	5.88	5.14	4.33	3.91	3.53	2.76	74.65	74.64	74.63	679.0	3.91	4.72	20.93	679.0	764.0	0.0	74.61	74.64	647.72	46	645.72	0	2	3	8	3	5	27	0	5833498.0	960291.0	3400041.0	1473166.0	43191049.74303342	6463384.878556671	7140764.801733881	13730135.477100406	15476314.585642455	380450.0					251240.97999999995	114230.5	111550.98	8.15	0.0	0.0	5365.3	20086.05	0.0
3398	1970	10	38	6970	6040.0	930	880.0	0.0	-0.0474	1.0	1102.0	110.0	590.0	140.0	0.987	0.976	1.006	0.994	1.007	0.994	0.98	0.991	1.002	0.947	0.871	0.999	1.0	0.989	0.981	1.026	1.027	RC	6885.0	74.5	74.4	74.35	73.9	73.77	73.75	73.55	47.99	46.83	46.65	73.38	73.35	20.93	5.78	5.09	4.25	3.85	3.49	2.79	74.63	74.63	74.63	673.0	3.85	4.72	20.93	673.0	761.0	0.0	74.6	74.63	630.003	46	628.003	0	2	3	8	3	5	27	0	4051888.0	637711.0	2374934.0	1039243.0	42588141.23918444	6426328.272933958	7306846.526668801	13146720.297121642	15327796.142460039	380450.0					266252.19999999995	114230.5	112412.29	71.54	0.0	0.0	5365.3	34172.57	0.0
3399	1970	10	39	6510	6110.0	400	900.0	0.0	0.0408	1.0	1166.0	159.0	651.0	148.0	0.994	0.981	0.996	0.997	1.001	0.993	0.979	0.999	1.006	0.967	0.932	0.979	0.983	0.948	0.93	0.973	0.939	RC	6904.0	74.5	74.39	74.34	73.89	73.75	73.73	73.52	48.02	46.85	46.66	73.35	73.32	20.93	5.86	5.2	4.32	3.93	3.59	2.85	74.63	74.63	74.63	679.0	3.93	4.72	20.93	679.0	769.0	0.0	74.6	74.63	630.003	46	628.003	0	2	3	8	3	5	27	0	7678697.0	1266514.0	4603849.0	1808334.0	44263394.41234345	6585502.192571882	7590472.512990293	13629732.807895478	16077236.8988858	380450.0					249435.05999999997	114230.5	112412.29	80.48	63.15	0.0	5365.3	17283.34	0.0
3400	1970	10	40	7000	5920.0	1080	960.0	0.0	-0.0366	1.0	1082.0	134.0	617.0	170.0	1.049	1.039	0.999	1.085	1.06	1.051	1.035	1.05	1.016	1.032	1.087	0.988	0.977	0.974	0.973	1.032	1.042	RC	6901.0	74.49	74.37	74.32	73.86	73.71	73.69	73.48	48.03	46.89	46.7	73.29	73.26	20.95	5.81	5.07	4.26	3.89	3.58	2.89	74.63	74.63	74.63	676.0	3.89	4.75	20.95	676.0	772.0	0.0	74.6	74.63	630.003	46	628.003	0	2	3	8	3	5	27	0	6295535.0	1021911.0	3758471.0	1515153.0	43990737.736742474	6794236.395852009	7677235.755297828	13474340.051056886	15664475.534535749	380450.0					286012.91	114230.5	113155.68	98.36	189.43	0.0	4437.95	53900.99	0.0
3401	1970	11	41	5890	6130.0	-240	930.0	0.0	0.0299	1.0	1150.0	91.0	574.0	175.0	0.996	0.988	0.994	1.05	1.023	1.011	0.996	1.01	1.006	0.961	0.976	0.97	0.955	0.927	0.91	0.947	0.905	RC	6924.0	74.48	74.37	74.32	73.86	73.72	73.69	73.48	48.03	46.85	46.68	73.32	73.28	20.94	5.8	5.07	4.21	3.81	3.46	2.72	74.63	74.62	74.6	681.0	3.81	4.73	20.94	681.0	774.0	0.0	74.59	74.62	697.059	46	695.059	0	2	3	8	3	5	27	0	6399007.0	1051001.0	3853762.0	1494244.0	51397120.63969253	7176714.476430772	7597575.279561767	17563604.32200101	18678776.561698977	380450.0					219225.46000000002	185344.88	18253.42	42.66	5.42	0.0	243.67	5467.7	9867.71
3402	1970	11	42	7610	5940.0	1670	1020.0	0.0	-0.0326	1.0	1222.0	97.0	644.0	176.0	1.008	1.004	0.992	1.088	1.032	1.024	1.008	1.022	1.012	0.999	1.045	0.957	0.94	0.92	0.914	0.969	0.945	RC	6902.0	74.48	74.37	74.32	73.88	73.73	73.71	73.51	48.01	46.87	46.69	73.35	73.31	20.94	5.72	4.99	4.15	3.77	3.46	2.73	74.6	74.62	74.63	672.0	3.77	4.73	20.94	672.0	774.0	0.0	74.59	74.62	697.059	46	695.059	0	2	3	8	3	5	27	0	3961808.0	600954.0	2329829.0	1031025.0	50241778.759573594	7400231.653922494	7321372.209058918	17582514.762890026	17557210.13370216	380450.0					225498.95	185344.88	18253.42	42.66	5.42	0.0	243.67	6807.34	14801.56
3403	1970	11	43	6800	6620.0	180	1300.0	0.0	0.0267	1.0	1395.0	158.0	648.0	196.0	0.942	0.936	0.995	0.891	0.952	0.951	0.938	0.955	1.006	0.953	0.932	0.981	0.969	0.95	0.943	0.989	0.986	RC	6920.0	74.51	74.41	74.37	73.91	73.77	73.75	73.54	48.04	46.85	46.67	73.38	73.35	21.08	6.1	5.37	4.5	4.14	3.79	3.07	74.63	74.63	74.63	685.0	4.14	4.95	21.08	685.0	815.0	0.0	74.6	74.63	716.941	46	714.941	0	2	3	8	3	5	27	0	8899440.0	1377243.0	5440543.0	2081654.0	54254384.00601229	7765574.586424715	7473047.000574206	18800118.825750027	19835193.59326334	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3404	1970	11	44	8110	6180.0	1930	1050.0	0.0	-0.0288	1.0	1276.0	187.0	710.0	217.0	0.952	0.947	1.0	0.96	0.964	0.961	0.946	0.957	1.014	1.033	1.174	0.974	0.967	0.959	0.955	1.003	1.003	RC	6919.0	74.52	74.42	74.37	73.94	73.79	73.77	73.58	48.06	46.9	46.73	73.41	73.37	21.01	5.89	5.2	4.38	4.02	3.69	2.97	74.63	74.65	74.67	683.0	4.02	4.84	21.01	683.0	788.0	0.0	74.62	74.65	757.5989999999999	46	755.5989999999999	0	2	3	8	3	5	27	0	5370851.0	846832.0	3168261.0	1355758.0	54018894.29900065	7907819.40313026	7639652.972359125	19240483.160305787	18850488.763205484	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3405	1970	12	45	7650	6370.0	1280	1100.0	0.0	0.0234	1.0	1278.0	154.0	649.0	201.0	0.974	0.97	0.985	0.979	0.989	0.983	0.974	0.984	1.014	1.014	1.114	0.981	0.969	0.961	0.946	0.983	0.957	RC	6956.0	74.56	74.45	74.4	73.94	73.79	73.76	73.55	48.11	46.9	46.72	73.38	73.34	21.03	6.04	5.3	4.47	4.08	3.72	2.96	74.67	74.69	74.7	697.0	4.08	4.87	21.03	697.0	807.0	0.0	74.66	74.69	798.75	46	796.75	0	2	3	8	3	5	27	0	6537542.0	995191.0	3637142.0	1905209.0	55776848.6452139	8179606.869335591	7948628.533898156	19546442.145861283	19721721.096118864	380450.0					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
